"state_name","district_label","district_number","representative","party","total_applicants","total_funding","funding_per_applicant","n_zips","disaster_numbers","NAMELSAD","STATEFP"
"North Carolina","North Carolina District 4",4,"Valerie Foushee","Democratic",119,8400,70.5882352941177,21,"4827",NA,"37"
"North Carolina","North Carolina District 5",5,"Virginia Foxx","Republican",23410,30502630.18,1302.9743776164,69,"4617,4827,4830",NA,"37"
"North Carolina","North Carolina District 6",6,"Addison McDowell","Republican",1300,750618.42,577.398784615385,27,"4827",NA,"37"
"North Carolina","North Carolina District 7",7,"David Rouzer","Republican",374,19864,53.1122994652406,51,"4827",NA,"37"
"North Carolina","North Carolina District 8",8,"Mark Harris","Republican",3176,938156.72,295.389395465995,46,"4617,4827",NA,"37"
"North Carolina","North Carolina District 9",9,"Richard Hudson","Republican",272,25500,93.75,38,"4614,4671,4827",NA,"37"
"North Carolina","North Carolina District 10",10,"Pat Harrigan","Republican",10145,5748205.86,566.604816165599,38,"4617,4827",NA,"37"
"North Carolina","North Carolina District 11",11,"Chuck Edwards","Republican",168822,240080506.4,1422.09253770243,89,"4617,4827",NA,"37"
"North Carolina","North Carolina District 12",12,"Alma Adams","Democratic",11978,3297506.42,275.296912673234,17,"4617,4827",NA,"37"
"North Carolina","North Carolina District 13",13,"Brad Knott","Republican",303,73939.03,244.023201320132,39,"4827",NA,"37"
"North Carolina","North Carolina District 14",14,"Tim Moore","Republican",56763,44066520.83,776.324733188873,55,"4617,4827",NA,"37"
"North Dakota","North Dakota At-Large",0,"Julie Fedorchak","Republican",2,1050,525,2,"4586,4798","Congressional District (at Large)","38"
"Ohio","Ohio District 1",1,"Greg Landsman","Democratic",1,0,0,1,"4607","Congressional District 1","39"
"Ohio","Ohio District 2",2,"David Taylor","Republican",0,0,NA,0,NA,"Congressional District 2","39"
"Ohio","Ohio District 3",3,"Joyce Beatty","Democratic",4,0,0,2,"4607,4777","Congressional District 3","39"
"Ohio","Ohio District 4",4,"Jim Jordan","Republican",964,3307899.4,3431.43091286307,34,"4777","Congressional District 4","39"
"Ohio","Ohio District 5",5,"Bob Latta","Republican",88,156026.77,1773.03147727273,13,"4671,4777","Congressional District 5","39"
"Ohio","Ohio District 6",6,"Michael Rulli","Republican",1,1000,1000,1,"4671","Congressional District 6","39"
"Ohio","Ohio District 7",7,"Max Miller","Republican",0,0,NA,0,NA,"Congressional District 7","39"
"Ohio","Ohio District 8",8,"Warren Davidson","Republican",66,18099.64,274.23696969697,7,"4777","Congressional District 8","39"
"Ohio","Ohio District 9",9,"Marcy Kaptur","Democratic",1,0,0,1,"4675","Congressional District 9","39"
"Ohio","Ohio District 10",10,"Mike Turner","Republican",0,0,NA,0,NA,"Congressional District 10","39"
"Ohio","Ohio District 11",11,"Shontel Brown","Democratic",1,0,0,1,"4673","Congressional District 11","39"
"Ohio","Ohio District 12",12,"Troy Balderson","Republican",197,200662.12,1018.58944162437,11,"4671,4777","Congressional District 12","39"
"Ohio","Ohio District 13",13,"Emilia Sykes","Democratic",2,700,350,2,"4671,4673","Congressional District 13","39"
"Ohio","Ohio District 14",14,"David Joyce","Republican",0,0,NA,0,NA,"Congressional District 14","39"
"Ohio","Ohio District 15",15,"Mike Carey","Republican",22,37756.65,1716.21136363636,6,"4777","Congressional District 15","39"
"Oklahoma","Oklahoma District 1",1,"Kevin Hern","Republican",2138,1078462.01,504.425636108513,37,"4586,4587,4611,4657,4776,4791","Congressional District 1","40"
"Oklahoma","Oklahoma District 2",2,"Josh Brecheen","Republican",4296,8780557.65000001,2043.89144553073,120,"4586,4587,4657,4776,4781,4791","Congressional District 2","40"
"Oklahoma","Oklahoma District 3",3,"Frank Lucas","Republican",2153,3721509.75,1728.52287505806,74,"4587,4611,4657,4706,4776,4791","Congressional District 3","40"
"Oklahoma","Oklahoma District 4",4,"Tom Cole","Republican",3010,7782502.04,2585.54885049834,70,"4587,4657,4706,4776,4791","Congressional District 4","40"
"Oklahoma","Oklahoma District 5",5,"Stephanie Bice","Republican",4508,4207634.25,933.370507985803,59,"4586,4587,4657,4706,4776","Congressional District 5","40"
"Oregon","Oregon District 1",1,"Suzanne Bonamici","Democratic",0,0,NA,0,NA,"Congressional District 1","41"
"Oregon","Oregon District 2",2,"Cliff Bentz","Republican",0,0,NA,0,NA,"Congressional District 2","41"
"Oregon","Oregon District 3",3,"Maxine Dexter","Democratic",0,0,NA,0,NA,"Congressional District 3","41"
"Oregon","Oregon District 4",4,"Val Hoyle","Democratic",0,0,NA,0,NA,"Congressional District 4","41"
"Oregon","Oregon District 5",5,"Janelle Bynum","Democratic",0,0,NA,0,NA,"Congressional District 5","41"
"Oregon","Oregon District 6",6,"Andrea Salinas","Democratic",0,0,NA,0,NA,"Congressional District 6","41"
"Pennsylvania","Pennsylvania District 1",1,"Brian Fitzpatrick","Republican",3445,5280835.35,1532.89850507983,57,"4614,4618,9808","Congressional District 1","42"
"Pennsylvania","Pennsylvania District 2",2,"Brendan Boyle","Democratic",18963,30980182.26,1633.71735801297,21,"4611,4618,9808","Congressional District 2","42"
"Pennsylvania","Pennsylvania District 3",3,"Dwight Evans","Democratic",31575,53846611.06,1705.3558530483,21,"4618,9808","Congressional District 3","42"
"Pennsylvania","Pennsylvania District 4",4,"Madeleine Dean","Democratic",4695,10195898.75,2171.65042598509,41,"4618,9808","Congressional District 4","42"
"Pennsylvania","Pennsylvania District 5",5,"Mary Gay Scanlon","Democratic",12950,19391121.6,1497.38390733591,44,"4618","Congressional District 5","42"
"Pennsylvania","Pennsylvania District 6",6,"Chrissy Houlahan","Democratic",2851,4910801.55,1722.48388284812,34,"4618,9808","Congressional District 6","42"
"Pennsylvania","Pennsylvania District 7",7,"Ryan Mackenzie","Republican",543,362951.13,668.418287292818,25,"4618,4671,9808","Congressional District 7","42"
"Pennsylvania","Pennsylvania District 8",8,"Rob Bresnahan","Republican",4,4134,1033.5,4,"4607,4618,4671,9808","Congressional District 8","42"
"Pennsylvania","Pennsylvania District 9",9,"Dan Meuser","Republican",175,504066.11,2880.37777142857,8,"4618,4815,9808","Congressional District 9","42"
"Pennsylvania","Pennsylvania District 10",10,"Scott Perry","Republican",1490,1881032.12,1262.43766442953,16,"4618,9808","Congressional District 10","42"
"Pennsylvania","Pennsylvania District 11",11,"Lloyd Smucker","Republican",1367,1003977.61,734.438632040966,23,"4618,4671,9808","Congressional District 11","42"
"Pennsylvania","Pennsylvania District 12",12,"Summer Lee","Democratic",4,700,175,4,"4618,4671,9808","Congressional District 12","42"
"Pennsylvania","Pennsylvania District 13",13,"John Joyce","Republican",390,774718.39,1986.45741025641,30,"4618,4671,9808","Congressional District 13","42"
"Pennsylvania","Pennsylvania District 14",14,"Guy Reschenthaler","Republican",5,1934.82,386.964,5,"4671,9808","Congressional District 14","42"
"Pennsylvania","Pennsylvania District 15",15,"Glenn Thompson","Republican",992,6580192.02,6633.25808467742,41,"4671,4757,4815","Congressional District 15","42"
"Pennsylvania","Pennsylvania District 16",16,"Mike Kelly","Republican",4,3910,977.5,3,"4618,4671","Congressional District 16","42"
"Pennsylvania","Pennsylvania District 17",17,"Chris Deluzio","Democratic",3,1750,583.333333333333,3,"4671,4798,9808","Congressional District 17","42"
"Rhode Island","Rhode Island District 1",1,"Gabe Amo","Democratic",2079,7190048.4,3458.41673881674,18,"4753,4765,4766","Congressional District 1","44"
"Rhode Island","Rhode Island District 2",2,"Seth Magaziner","Democratic",4029,15329741.16,3804.85012658228,43,"4753,4765,4766","Congressional District 2","44"
"South Carolina","South Carolina District 1",1,"Nancy Mace","Republican",6407,3456336.19,539.462492586234,37,"4677,4829","Congressional District 1","45"
"South Carolina","South Carolina District 2",2,"Joe Wilson","Republican",70937,39277386.13,553.693927428563,49,"4671,4829,4830","Congressional District 2","45"
"South Carolina","South Carolina District 3",3,"Sheri Biggs","Republican",143645,86404516.18,601.514262104494,75,"4617,4829","Congressional District 3","45"
"South Carolina","South Carolina District 4",4,"William Timmons","Republican",151974,91704976.66,603.425432376591,43,"4827,4829","Congressional District 4","45"
"South Carolina","South Carolina District 5",5,"Ralph Norman","Republican",42110,21425536.98,508.799263357872,54,"4827,4829","Congressional District 5","45"
"South Carolina","South Carolina District 6",6,"Jim Clyburn","Democratic",30163,16684317,553.138514073534,76,"4677,4829","Congressional District 6","45"
"South Carolina","South Carolina District 7",7,"Russell Fry","Republican",3662,2461673.86,672.221152375751,41,"4677,4829","Congressional District 7","45"
"South Dakota","South Dakota At-Large",0,"Dusty Johnson","Republican",1519,9438641.6,6213.72060566162,36,"4807,4842","Congressional District (at Large)","46"
"Tennessee","Tennessee District 1",1,"Diana Harshbarger","Republican",14977,28846337.9,1926.04245843627,50,"4601,4609,4827,4832","Congressional District 1","47"
"Tennessee","Tennessee District 2",2,"Tim Burchett","Republican",2,4338.88,2169.44,2,"4609,4673","Congressional District 2","47"
"Tennessee","Tennessee District 3",3,"Chuck Fleischmann","Republican",2,0,0,2,"4601,4734","Congressional District 3","47"
"Tennessee","Tennessee District 4",4,"Scott DesJarlais","Republican",161,144612.1,898.211801242236,14,"4601,4609,4637,4701","Congressional District 4","47"
"Tennessee","Tennessee District 5",5,"Andy Ogles","Republican",1281,1672750.44,1305.81611241218,20,"4601,4609,4637,4673,4701,4751","Congressional District 5","47"
"Tennessee","Tennessee District 6",6,"John Rose","Republican",1753,1437625.26,820.094272675414,24,"4601,4637,4671,4673,4701,4751","Congressional District 6","47"
"Tennessee","Tennessee District 7",7,"Mark E. Green","Republican",6077,12229272.58,2012.38647029784,53,"4601,4609,4630,4637,4673,4701,4751,4804","Congressional District 7","47"
"Tennessee","Tennessee District 8",8,"David Kustoff","Republican",2017,4015281.74,1990.71975210709,70,"4609,4637,4671,4673,4701,4751","Congressional District 8","47"
"Tennessee","Tennessee District 9",9,"Steve Cohen","Democratic",62,107933.57,1740.86403225806,7,"4601,4609,4673,4701","Congressional District 9","47"
"Texas","Texas District 1",1,"Nathaniel Moran","Republican",19057,19439494.73,1020.07108831401,68,"4586,4781,4798","Congressional District 1","48"
"Texas","Texas District 2",2,"Dan Crenshaw","Republican",168667,125118828.66,741.809771087409,21,"4586,4781,4798","Congressional District 2","48"
"Texas","Texas District 3",3,"Keith Self","Republican",8026,3274345.27,407.967265138301,27,"4586,4781","Congressional District 3","48"
"Texas","Texas District 4",4,"Pat Fallon","Republican",9410,4079848.18,433.565162592986,61,"4586,4781,4798","Congressional District 4","48"
"Texas","Texas District 5",5,"Lance Gooden","Republican",23242,25467598.85,1095.75763058257,45,"4586,4781,4798","Congressional District 5","48"
"Texas","Texas District 6",6,"Jake Ellzey","Republican",14549,12935164.28,889.075832015947,70,"4586,4781","Congressional District 6","48"
"Texas","Texas District 7",7,"Lizzie Fletcher","Democratic",120598,65626121.91,544.172556012537,17,"4586,4781,4798","Congressional District 7","48"
"Texas","Texas District 8",8,"Morgan Luttrell","Republican",157830,120690067.35,764.683946968257,35,"4586,4781,4798,4817","Congressional District 8","48"
"Texas","Texas District 9",9,"Al Green","Democratic",198683,138814011.07,698.670802585022,25,"4586,4611,4781,4798","Congressional District 9","48"
"Texas","Texas District 10",10,"Michael McCaul","Republican",12954,8321708.6,642.404554577737,67,"4586,4781,4798","Congressional District 10","48"
"Texas","Texas District 11",11,"August Pfluger","Republican",6208,2708063.47,436.221564110825,40,"4586,4781,4798","Congressional District 11","48"
"Texas","Texas District 12",12,"Craig Goldman","Republican",10507,5018810.46,477.663506233939,27,"4586,4781","Congressional District 12","48"
"Texas","Texas District 13",13,"Ronny Jackson","Republican",3561,1778876.62,499.544122437518,31,"4586,4671,4781,4798","Congressional District 13","48"
"Texas","Texas District 14",14,"Randy Weber","Republican",113703,90196807.16,793.266731396709,45,"4586,4781,4798","Congressional District 14","48"
"Texas","Texas District 15",15,"Monica De La Cruz","Republican",4696,2938889.84,625.828330494037,43,"4586,4611,4781,4798","Congressional District 15","48"
"Texas","Texas District 16",16,"Veronica Escobar","Democratic",2,1050,525,2,"4781,4798","Congressional District 16","48"
"Texas","Texas District 17",17,"Pete Sessions","Republican",21693,23900934.65,1101.78097312497,90,"4586,4781,4798","Congressional District 17","48"
"Texas","Texas District 18",18,"Sylvester Turner","Democratic",170681,136391949.38,799.104466109292,22,"4586,4611,4781,4798","Congressional District 18","48"
"Texas","Texas District 19",19,"Jodey Arrington","Republican",4481,7563258.6,1687.8506137023,55,"4586,4611,4781","Congressional District 19","48"
"Texas","Texas District 20",20,"Joaquin Castro","Democratic",4416,2019818.61,457.386460597826,12,"4586","Congressional District 20","48"
"Texas","Texas District 21",21,"Chip Roy","Republican",6128,3452363.15,563.375187663185,47,"4586,4611,4781,4798","Congressional District 21","48"
"Texas","Texas District 22",22,"Troy Nehls","Republican",103011,72727569.68,706.017509586355,41,"4586,4781,4798","Congressional District 22","48"
"Texas","Texas District 23",23,"Tony Gonzales","Republican",5509,2704982.26,491.011483027773,36,"4586,4611,4781,4798","Congressional District 23","48"
"Texas","Texas District 24",24,"Beth Van Duyne","Republican",9675,3461037.5,357.729974160207,27,"4586,4781,4798","Congressional District 24","48"
"Texas","Texas District 25",25,"Roger Williams","Republican",8845,5308419.19,600.160451102318,51,"4586,4781,4798","Congressional District 25","48"
"Texas","Texas District 26",26,"Brandon Gill","Republican",8179,7100345.36,868.119007213596,28,"4586,4781","Congressional District 26","48"
"Texas","Texas District 27",27,"Michael Cloud","Republican",16056,8785168.57,547.1579826856,91,"4586,4611,4781,4798","Congressional District 27","48"
"Texas","Texas District 28",28,"Henry Cuellar","Democratic",5301,3144439.32,593.178517260894,44,"4586,4607,4611,4781,4798","Congressional District 28","48"
"Texas","Texas District 29",29,"Sylvia Garcia","Democratic",166796,138785352.76,832.066433007986,23,"4586,4611,4781,4798","Congressional District 29","48"
"Texas","Texas District 30",30,"Jasmine Crockett","Democratic",29833,22593035.81,757.316924546643,30,"4586,4781","Congressional District 30","48"
"Texas","Texas District 31",31,"John Carter","Republican",16403,12165534.14,741.66519173322,49,"4586,4781,4798","Congressional District 31","48"
"Texas","Texas District 32",32,"Julie Johnson","Democratic",14189,8111185.1,571.65304813588,16,"4586,4781","Congressional District 32","48"
"Texas","Texas District 33",33,"Marc Veasey","Democratic",15417,12314704.07,798.774344554712,25,"4586,4671,4781,4798","Congressional District 33","48"
"Texas","Texas District 34",34,"Vicente Gonzalez","Democratic",3636,1837713.44,505.421738173817,33,"4586,4781,4798","Congressional District 34","48"
"Texas","Texas District 35",35,"Greg Casar","Democratic",9733,4466546.77,458.907507448885,27,"4586","Congressional District 35","48"
"Texas","Texas District 36",36,"Brian Babin","Republican",123887,108918178.11,879.173586494144,67,"4586,4781,4798","Congressional District 36","48"
"Texas","Texas District 37",37,"Lloyd Doggett","Democratic",6496,1387218.23,213.549604371921,26,"4586,4611","Congressional District 37","48"
"Texas","Texas District 38",38,"Wesley Hunt","Republican",137247,71523314.75,521.128438144367,19,"4586,4611,4781,4798","Congressional District 38","48"
"Utah","Utah District 1",1,"Blake Moore","Republican",0,0,NA,0,NA,"Congressional District 1","49"
"Utah","Utah District 2",2,"Celeste Maloy","Republican",0,0,NA,0,NA,"Congressional District 2","49"
"Utah","Utah District 3",3,"Mike Kennedy","Republican",0,0,NA,0,NA,"Congressional District 3","49"
"Utah","Utah District 4",4,"Burgess Owens","Republican",0,0,NA,0,NA,"Congressional District 4","49"
"Vermont","Vermont At-Large",0,"Becca Balint","Democratic",8618,37085021.86,4303.20513576236,209,"4720,4810,4826","Congressional District (at Large)","50"
"Virginia","Virginia District 1",1,"Rob Wittman","Republican",32,2140,66.875,21,"4831","Congressional District 1","51"
"Virginia","Virginia District 2",2,"Jen Kiggans","Republican",25,1770,70.8,14,"4673,4831","Congressional District 2","51"
"Virginia","Virginia District 3",3,"Bobby Scott","Democratic",47,1070,22.7659574468085,26,"4673,4831","Congressional District 3","51"
"Virginia","Virginia District 4",4,"Jennifer McClellan","Democratic",46,3210,69.7826086956522,22,"4798,4831","Congressional District 4","51"
"Virginia","Virginia District 5",5,"John McGuire","Republican",54,51378.68,951.457037037037,30,"4673,4827,4831","Congressional District 5","51"
"Virginia","Virginia District 6",6,"Ben Cline","Republican",25,1070,42.8,18,"4831","Congressional District 6","51"
"Virginia","Virginia District 7",7,"Eugene Vindman","Democratic",75,1070,14.2666666666667,18,"4831","Congressional District 7","51"
"Virginia","Virginia District 8",8,"Don Beyer","Democratic",41,1070,26.0975609756098,18,"4794,4831","Congressional District 8","51"
"Virginia","Virginia District 9",9,"Morgan Griffith","Republican",9885,14665349.85,1483.59634294385,129,"4611,4630,4715,4831","Congressional District 9","51"
"Virginia","Virginia District 10",10,"Suhas Subramanyam","Democratic",28,1870,66.7857142857143,17,"4611,4671,4831","Congressional District 10","51"
"Virginia","Virginia District 11",11,"Gerry Connolly","Democratic",25,0,0,13,"4831","Congressional District 11","51"
"Washington","Washington District 1",1,"Suzan DelBene","Democratic",1,0,0,1,"4635","Congressional District 1","53"
"Washington","Washington District 2",2,"Rick Larsen","Democratic",1786,7104525.25,3977.89767637178,31,"4635","Congressional District 2","53"
"Washington","Washington District 3",3,"Marie Gluesenkamp Perez","Democratic",7,300,42.8571428571429,5,"4635,4715","Congressional District 3","53"
"Washington","Washington District 4",4,"Dan Newhouse","Republican",23,691594.52,30069.3269565217,4,"4635,4823","Congressional District 4","53"
"Washington","Washington District 5",5,"Michael Baumgartner","Republican",581,3563286.14,6133.022616179,28,"4635,4671,4673,4759","Congressional District 5","53"
"Washington","Washington District 6",6,"Emily Randall","Democratic",135,425229.47,3149.84792592593,12,"4635,4715","Congressional District 6","53"
"Washington","Washington District 7",7,"Pramila Jayapal","Democratic",0,0,NA,0,NA,"Congressional District 7","53"
"Washington","Washington District 8",8,"Kim Schrier","Democratic",5,0,0,5,"4635","Congressional District 8","53"
"Washington","Washington District 9",9,"Adam Smith","Democratic",1,0,0,1,"4635","Congressional District 9","53"
"Washington","Washington District 10",10,"Marilyn Strickland","Democratic",8,0,0,7,"4635,4699","Congressional District 10","53"
"West Virginia","West Virginia District 1",1,"Carol Miller","Republican",4386,15286037.28,3485.18861833105,203,"4605,4611,4671,4756,4783,4787,4851","Congressional District 1","54"
"West Virginia","West Virginia District 2",2,"Riley Moore","Republican",718,2881957.4,4013.86824512535,34,"4605,4671,4673,4756,4783,4787","Congressional District 2","54"
"Wisconsin","Wisconsin District 1",1,"Bryan Steil","Republican",0,0,NA,0,NA,"Congressional District 1","55"
"Wisconsin","Wisconsin District 2",2,"Mark Pocan","Democratic",0,0,NA,0,NA,"Congressional District 2","55"
"Wisconsin","Wisconsin District 3",3,"Derrick Van Orden","Republican",0,0,NA,0,NA,"Congressional District 3","55"
"Wisconsin","Wisconsin District 4",4,"Gwen Moore","Democratic",1,0,0,1,"4671","Congressional District 4","55"
"Wisconsin","Wisconsin District 5",5,"Scott Fitzgerald","Republican",0,0,NA,0,NA,"Congressional District 5","55"
"Wisconsin","Wisconsin District 6",6,"Glenn Grothman","Republican",1,0,0,1,"4671","Congressional District 6","55"
"Wisconsin","Wisconsin District 7",7,"Tom Tiffany","Republican",0,0,NA,0,NA,"Congressional District 7","55"
"Wisconsin","Wisconsin District 8",8,"Tony Wied","Republican",0,0,NA,0,NA,"Congressional District 8","55"
"Wyoming","Wyoming At-Large",0,"Harriet Hageman","Republican",0,0,NA,0,NA,"Congressional District (at Large)","56"
